"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000133640",4.566901,2.092637,0.939362,2.227722,0.02589908,0.04714682,"LRRIQ1","84125","leucine rich repeats and IQ motif containing 1"
"ENSG00000112936",22.84225,0.8370014,0.3758004,2.22725,0.02593057,0.04719832,"C7","730","complement C7"
"ENSG00000162076",335.8107,0.2342402,0.1051738,2.227174,0.02593566,0.04720175,"FLYWCH2","114984","FLYWCH family member 2"
"ENSG00000140632",1923.537,-0.1203588,0.0540511,-2.22676,0.02596331,0.04724624,"GLYR1","84656","glyoxylate reductase 1 homolog"
"ENSG00000141404",11.09792,1.262602,0.5671473,2.226233,0.02599856,0.04730454,"GNAL","2774","G protein subunit alpha L"
"ENSG00000146859",116.7605,0.3747261,0.1684156,2.225009,0.02608066,0.04744806,"TMEM140","55281","transmembrane protein 140"
"ENSG00000172062",146.2241,0.330293,0.1484556,2.224861,0.0260906,0.04746029,"SMN1","6606","survival of motor neuron 1, telomeric"
"ENSG00000101126",1414.108,0.1282197,0.05764107,2.224451,0.02611812,0.04750448,"ADNP","23394","activity dependent neuroprotector homeobox"
"ENSG00000275342",1024.364,0.1506347,0.06772352,2.224261,0.02613092,0.04752191,"PRAG1","157285","PEAK1 related, kinase-activating pseudokinase 1"
"ENSG00000107404",996.8382,-0.1445137,0.06497564,-2.224121,0.02614031,0.04753023,"DVL1","1855","dishevelled segment polarity protein 1"
"ENSG00000144589",258.5499,0.2618186,0.1177191,2.224097,0.02614195,0.04753023,"STK11IP","114790","serine/threonine kinase 11 interacting protein"
"ENSG00000112695",1007.708,-0.1457578,0.06555169,-2.223555,0.0261784,0.04759064,"COX7A2","1347","cytochrome c oxidase subunit 7A2"
"ENSG00000156253",320.8009,-0.2288198,0.1029104,-2.223487,0.02618301,0.04759314,"RWDD2B","10069","RWD domain containing 2B"
"ENSG00000185010",40.74133,0.6431528,0.2892799,2.223289,0.02619634,0.04761151,"F8","2157","coagulation factor VIII"
"ENSG00000273748",35.30265,0.6743871,0.3036662,2.220817,0.02636334,0.04790912,NA,NA,NA
"ENSG00000132680",400.4972,0.2214339,0.09971999,2.220556,0.02638103,0.04793535,"KHDC4","22889","KH domain containing 4, pre-mRNA splicing factor"
"ENSG00000204227",578.0807,-0.178124,0.08022879,-2.2202,0.02640519,0.04797333,"RING1","6015","ring finger protein 1"
"ENSG00000135298",1.372725,3.824097,1.72246,2.220138,0.02640943,0.04797513,"ADGRB3","577","adhesion G protein-coupled receptor B3"
"ENSG00000254901",125.3851,0.3536748,0.1593257,2.219823,0.02643081,0.04800805,"BORCS8","729991","BLOC-1 related complex subunit 8"
"ENSG00000149179",288.3467,-0.2436502,0.1098134,-2.218766,0.02650262,0.04813255,"C11orf49","79096","chromosome 11 open reading frame 49"
"ENSG00000170468",193.3268,-0.2943905,0.1327024,-2.218426,0.02652577,0.04816865,"RIOX1","79697","ribosomal oxygenase 1"
"ENSG00000146776",125.3411,0.3622884,0.1633891,2.217336,0.02660017,0.0482978,"ATXN7L1","222255","ataxin 7 like 1"
"ENSG00000168096",249.8933,0.2675322,0.1207207,2.216126,0.02668286,0.04844198,"ANKS3","124401","ankyrin repeat and sterile alpha motif domain containing 3"
"ENSG00000138175",556.8748,0.1949014,0.0879606,2.21578,0.02670656,0.04847903,"ARL3","403","ADP ribosylation factor like GTPase 3"
"ENSG00000139163",640.3367,-0.1705556,0.07699409,-2.215177,0.0267479,0.0485481,"ETNK1","55500","ethanolamine kinase 1"
"ENSG00000164715",457.3687,0.1992999,0.0900229,2.21388,0.02683703,0.04870387,"LMTK2","22853","lemur tyrosine kinase 2"
"ENSG00000176894",36.95232,-0.6476262,0.2925452,-2.213765,0.02684496,0.04871226,"PXMP2","5827","peroxisomal membrane protein 2"
"ENSG00000109320",608.3225,0.1740619,0.07863502,2.213542,0.02686029,0.04873408,"NFKB1","4790","nuclear factor kappa B subunit 1"
"ENSG00000014641",1711.78,0.1163593,0.05258235,2.212897,0.02690476,0.04880877,"MDH1","4190","malate dehydrogenase 1"
"ENSG00000176435",128.9335,-0.3793082,0.1714244,-2.212685,0.02691936,0.04882924,"CLEC14A","161198","C-type lectin domain containing 14A"
"ENSG00000246705",227.9946,-0.2702792,0.1221743,-2.212243,0.0269499,0.04887862,"H2AJ","55766","H2A.J histone"
"ENSG00000258405",23.45144,0.8659883,0.3915779,2.211535,0.02699881,0.04896129,"ZNF578","147660","zinc finger protein 578"
"ENSG00000164512",10.11629,1.366236,0.6178261,2.21136,0.02701091,0.04897682,"ANKRD55","79722","ankyrin repeat domain 55"
"ENSG00000121766",564.012,0.1855779,0.08392197,2.211315,0.02701402,0.04897682,"ZCCHC17","51538","zinc finger CCHC-type containing 17"
"ENSG00000178585",367.3721,-0.2163518,0.09784131,-2.211252,0.02701836,0.04897867,"CTNNBIP1","56998","catenin beta interacting protein 1"
"ENSG00000174917",409.898,-0.2039423,0.09226114,-2.21049,0.02707117,0.04906836,"MICOS13","125988","mitochondrial contact site and cristae organizing system subunit 13"
"ENSG00000204428",23.91107,0.8077078,0.3654585,2.210122,0.0270967,0.04910861,"LY6G5C","80741","lymphocyte antigen 6 family member G5C"
"ENSG00000107485",7.743949,1.535138,0.6947466,2.209638,0.02713032,0.0491635,"GATA3","2625","GATA binding protein 3"
"ENSG00000068120",752.5345,-0.1571203,0.07111367,-2.209425,0.02714511,0.04918425,"COASY","80347","Coenzyme A synthase"
"ENSG00000089060",187.3456,0.2927804,0.132548,2.208863,0.02718418,0.04924898,"SLC8B1","80024","solute carrier family 8 member B1"
"ENSG00000120458",132.313,0.3573434,0.1617857,2.208745,0.02719235,0.04925773,"MSANTD2","79684","Myb/SANT DNA binding domain containing 2"
"ENSG00000197157",6978.174,-0.08402778,0.03804745,-2.208499,0.02720948,0.0492827,"SND1","27044","staphylococcal nuclease and tudor domain containing 1"
"ENSG00000101638",3.765542,2.556947,1.158197,2.207695,0.02726552,0.04937813,"ST8SIA5","29906","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
"ENSG00000089692",2.743934,-2.969022,1.345225,-2.207082,0.0273083,0.04944953,"LAG3","3902","lymphocyte activating 3"
"ENSG00000131944",34.6515,-0.675691,0.3063485,-2.205628,0.02741003,0.04962128,"FAAP24","91442","FA core complex associated protein 24"
"ENSG00000101363",785.7203,0.1574694,0.07139531,2.205599,0.02741208,0.04962128,"MANBAL","63905","mannosidase beta like"
"ENSG00000105717",4.637597,-2.015392,0.9137688,-2.205582,0.02741325,0.04962128,"PBX4","80714","PBX homeobox 4"
"ENSG00000100926",144.7403,0.3307095,0.1499556,2.205383,0.0274272,0.04964044,"TM9SF1","10548","transmembrane 9 superfamily member 1"
"ENSG00000127980",207.943,0.2870616,0.130203,2.204724,0.02747348,0.0497181,"PEX1","5189","peroxisomal biogenesis factor 1"
"ENSG00000240583",6.736713,-1.623154,0.7367233,-2.203207,0.02758017,0.04990504,"AQP1","358","aquaporin 1 (Colton blood group)"
"ENSG00000146243",31.6839,-0.7127126,0.323531,-2.202919,0.02760044,0.04993558,"IRAK1BP1","134728","interleukin 1 receptor associated kinase 1 binding protein 1"
"ENSG00000106400",977.4457,0.1447994,0.06574384,2.202478,0.02763154,0.04998572,"ZNHIT1","10467","zinc finger HIT-type containing 1"
"ENSG00000205710",6.351081,-1.642717,0.7459333,-2.20223,0.02764907,0.05001129,"C17orf107","100130311","chromosome 17 open reading frame 107"
"ENSG00000062582",23.48735,-0.8199444,0.3723761,-2.201925,0.02767058,0.05004405,"MRPS24","64951","mitochondrial ribosomal protein S24"
"ENSG00000165061",5.081548,1.962922,0.8921766,2.200149,0.0277963,0.05026527,"ZMAT4","79698","zinc finger matrin-type 4"
"ENSG00000106819",2.061186,-3.493633,1.587977,-2.200053,0.02780315,0.05027148,"ASPN","54829","asporin"
"ENSG00000100324",410.5965,-0.2072141,0.0942464,-2.198642,0.02790338,0.05044651,"TAB1","10454","TGF-beta activated kinase 1 (MAP3K7) binding protein 1"
"ENSG00000183655",126.4299,-0.3557849,0.1618455,-2.198299,0.02792781,0.0504845,"KLHL25","64410","kelch like family member 25"
"ENSG00000146426",77.14465,-0.451449,0.2054195,-2.197693,0.02797101,0.05055638,"TIAM2","26230","TIAM Rac1 associated GEF 2"
"ENSG00000166025",2134.306,-0.1290364,0.05873172,-2.197048,0.02801698,0.05063327,"AMOTL1","154810","angiomotin like 1"
"ENSG00000129244",6.088812,1.70809,0.7778525,2.195904,0.02809879,0.05077488,"ATP1B2","482","ATPase Na+/K+ transporting subunit beta 2"
"ENSG00000118094",13.26592,1.100772,0.5016557,2.194277,0.0282155,0.05097953,"TREH","11181","trehalase"
"ENSG00000157326",185.2705,-0.2968343,0.1353001,-2.193895,0.02824295,0.05102287,"DHRS4","10901","dehydrogenase/reductase 4"
"ENSG00000163960",950.3609,-0.1451412,0.06617133,-2.193415,0.02827746,0.05107895,"UBXN7","26043","UBX domain protein 7"
"ENSG00000101464",318.2309,0.2266253,0.1033264,2.193295,0.0282861,0.0510883,"PIGU","128869","phosphatidylinositol glycan anchor biosynthesis class U"
"ENSG00000006625",164.8172,-0.3073828,0.1401585,-2.193108,0.02829959,0.05110641,"GGCT","79017","gamma-glutamylcyclotransferase"
"ENSG00000148655",7.206228,1.578351,0.7199501,2.192306,0.02835741,0.05120174,"LRMDA","83938","leucine rich melanocyte differentiation associated"
"ENSG00000047578",403.8083,-0.2250255,0.1026445,-2.19228,0.02835933,0.05120174,"KIAA0556","23247","KIAA0556"
"ENSG00000148344",42.54238,0.6162706,0.2811293,2.192125,0.02837045,0.05121554,"PTGES","9536","prostaglandin E synthase"
"ENSG00000169760",83.6329,0.4505082,0.2055404,2.191823,0.0283923,0.05124872,"NLGN1","22871","neuroligin 1"
"ENSG00000139998",258.7901,-0.2475909,0.112981,-2.191437,0.02842018,0.05129275,"RAB15","376267","RAB15, member RAS oncogene family"
"ENSG00000174842",143.7725,0.3269398,0.1492212,2.190974,0.02845369,0.05134693,"GLMN","11146","glomulin, FKBP associated protein"
"ENSG00000187097",402.9551,-0.2178746,0.09945466,-2.190693,0.02847404,0.05137737,"ENTPD5","957","ectonucleoside triphosphate diphosphohydrolase 5 (inactive)"
"ENSG00000171316",27.85934,0.7515065,0.3430677,2.190548,0.02848449,0.05138994,"CHD7","55636","chromodomain helicase DNA binding protein 7"
"ENSG00000145681",3.93241,2.354032,1.074774,2.190257,0.0285056,0.05141826,"HAPLN1","1404","hyaluronan and proteoglycan link protein 1"
"ENSG00000153944",588.1874,0.1931205,0.08817341,2.190235,0.02850717,0.05141826,"MSI2","124540","musashi RNA binding protein 2"
"ENSG00000138399",198.0798,0.287311,0.1311918,2.190007,0.02852376,0.05144189,"FASTKD1","79675","FAST kinase domains 1"
"ENSG00000072422",396.0805,0.2151149,0.09822987,2.189913,0.02853054,0.05144782,"RHOBTB1","9886","Rho related BTB domain containing 1"
"ENSG00000102312",133.4919,0.3435545,0.1569485,2.188963,0.02859952,0.05155448,"PORCN","64840","porcupine O-acyltransferase"
"ENSG00000003393",809.9824,-0.1640062,0.07492442,-2.188955,0.0286001,0.05155448,"ALS2","57679","alsin Rho guanine nucleotide exchange factor ALS2"
"ENSG00000144230",1.315777,-3.904593,1.783771,-2.188954,0.02860018,0.05155448,"GPR17","2840","G protein-coupled receptor 17"
"ENSG00000100804",2177.768,-0.1080334,0.04935649,-2.18884,0.0286085,0.05156317,"PSMB5","5693","proteasome 20S subunit beta 5"
"ENSG00000184056",211.2076,-0.2772326,0.126673,-2.188569,0.02862821,0.0515924,"VPS33B","26276","VPS33B late endosome and lysosome associated"
"ENSG00000136895",14.56987,-1.043902,0.4772309,-2.187416,0.02871217,0.05173738,"GARNL3","84253","GTPase activating Rap/RanGAP domain like 3"
"ENSG00000100483",103.5247,0.3936771,0.1800415,2.18659,0.02877244,0.05183963,"VCPKMT","79609","valosin containing protein lysine methyltransferase"
"ENSG00000188523",2.143057,3.382096,1.547182,2.185971,0.0288177,0.05191483,"CFAP77","389799","cilia and flagella associated protein 77"
"ENSG00000089486",479.3665,0.19073,0.08725664,2.185851,0.02882653,0.0519244,"CDIP1","29965","cell death inducing p53 target 1"
"ENSG00000090372",1412.033,-0.1310413,0.05996504,-2.185295,0.02886724,0.05199137,"STRN4","29888","striatin 4"
"ENSG00000166250",3551.529,-0.09626717,0.04406811,-2.184509,0.02892489,0.05208883,"CLMP","79827","CXADR like membrane protein"
"ENSG00000104714",202.2311,0.2883978,0.1320426,2.184127,0.02895289,0.05213289,"ERICH1","157697","glutamate rich 1"
"ENSG00000232119",419.7473,-0.1980881,0.09074721,-2.182856,0.02904643,0.05229492,"MCTS1","28985","MCTS1 re-initiation and release factor"
"ENSG00000165186",1.398228,3.845278,1.761759,2.182636,0.02906265,0.05231773,"PTCHD1","139411","patched domain containing 1"
"ENSG00000008311",171.1373,0.3021508,0.1384461,2.182443,0.02907683,0.05233687,"AASS","10157","aminoadipate-semialdehyde synthase"
"ENSG00000278535",60.12793,-0.5127138,0.2349448,-2.182273,0.02908937,0.05235305,"DHRS11","79154","dehydrogenase/reductase 11"
"ENSG00000121481",404.3295,0.2043715,0.09367056,2.181811,0.02912346,0.05240801,"RNF2","6045","ring finger protein 2"
"ENSG00000105617",107.6491,0.3900499,0.1788589,2.180769,0.02920048,0.05254018,"LENG1","79165","leukocyte receptor cluster member 1"
"ENSG00000143457",356.4393,0.2147391,0.09850389,2.180007,0.02925696,0.05263538,"GOLPH3L","55204","golgi phosphoprotein 3 like"
"ENSG00000185633",20.00518,-0.8913504,0.4089063,-2.17984,0.0292693,0.05265116,"NDUFA4L2","56901","NDUFA4 mitochondrial complex associated like 2"
"ENSG00000147400",688.1556,0.1615466,0.07411937,2.179546,0.02929115,0.05268403,"CETN2","1069","centrin 2"
"ENSG00000115524",4752.238,0.1095767,0.05029288,2.178772,0.02934861,0.05278094,"SF3B1","23451","splicing factor 3b subunit 1"
"ENSG00000112667",158.3231,-0.3124361,0.1434163,-2.178525,0.02936696,0.0528075,"DNPH1","10591","2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"ENSG00000172830",353.2228,0.2232808,0.1025062,2.178217,0.0293899,0.05284231,"SSH3","54961","slingshot protein phosphatase 3"
"ENSG00000253368",2868.618,0.1162354,0.05338896,2.177143,0.02946993,0.05297973,"TRNP1","388610","TMF1 regulated nuclear protein 1"
"ENSG00000148672",2303.337,-0.1070067,0.04916635,-2.176421,0.02952382,0.05307013,"GLUD1","2746","glutamate dehydrogenase 1"
"ENSG00000100906",465.8732,-0.2305728,0.1059546,-2.176148,0.02954423,0.05310034,"NFKBIA","4792","NFKB inhibitor alpha"
"ENSG00000008324",111.4399,0.3757272,0.1726764,2.175904,0.02956243,0.05312658,"SS18L2","51188","SS18 like 2"
"ENSG00000179085",124.5703,0.3579359,0.164535,2.17544,0.02959719,0.05318256,"DPM3","54344","dolichyl-phosphate mannosyltransferase subunit 3, regulatory"
"ENSG00000277877",4.081805,2.220127,1.020572,2.175376,0.02960195,0.05318463,NA,NA,NA
"ENSG00000197406",4.504624,2.03906,0.9373705,2.175298,0.02960782,0.0531887,"DIO3","1735","iodothyronine deiodinase 3"
"ENSG00000171817",8.797635,1.382961,0.6359518,2.174632,0.02965767,0.0532706,"ZNF540","163255","zinc finger protein 540"
"ENSG00000168101",411.0165,-0.2009436,0.09240515,-2.174593,0.02966064,0.0532706,"NUDT16L1","84309","nudix hydrolase 16 like 1"
"ENSG00000132530",4.630108,-1.978536,0.9099973,-2.174222,0.02968845,0.05331405,"XAF1","54739","XIAP associated factor 1"
"ENSG00000197124",35.66204,0.6683712,0.3074164,2.174156,0.02969345,0.05331653,"ZNF682","91120","zinc finger protein 682"
"ENSG00000127337",87.05744,-0.4201755,0.1933095,-2.17359,0.02973596,0.05338636,"YEATS4","8089","YEATS domain containing 4"
"ENSG00000121753",399.2805,-0.2048556,0.09430702,-2.17222,0.02983905,0.05356491,"ADGRB2","576","adhesion G protein-coupled receptor B2"
"ENSG00000131389",1090.2,-0.1366023,0.06291076,-2.171366,0.02990355,0.05367416,"SLC6A6","6533","solute carrier family 6 member 6"
"ENSG00000130669",666.2388,-0.1660361,0.07647387,-2.171148,0.02991999,0.05369712,"PAK4","10298","p21 (RAC1) activated kinase 4"
"ENSG00000264230",36.76171,-0.6475692,0.2983112,-2.170784,0.02994748,0.05373993,"ANXA8L1","728113","annexin A8 like 1"
"ENSG00000036549",851.0504,0.1569879,0.0723456,2.169972,0.03000895,0.05384367,"ZZZ3","26009","zinc finger ZZ-type containing 3"
"ENSG00000173085",104.9773,-0.3992903,0.1840431,-2.169548,0.03004112,0.05389483,"COQ2","27235","coenzyme Q2, polyprenyltransferase"
"ENSG00000058091",816.7586,0.163053,0.07516883,2.169158,0.03007072,0.05394137,"CDK14","5218","cyclin dependent kinase 14"
"ENSG00000114021",311.7576,-0.2464582,0.113648,-2.168611,0.03011223,0.05400925,"NIT2","56954","nitrilase family member 2"
"ENSG00000205413",311.6266,0.229201,0.1056978,2.168456,0.030124,0.05402378,"SAMD9","54809","sterile alpha motif domain containing 9"
"ENSG00000130429",1738.255,-0.1157822,0.05341184,-2.167725,0.03017965,0.05411701,"ARPC1B","10095","actin related protein 2/3 complex subunit 1B"
"ENSG00000165752",148.9387,0.3313607,0.1529296,2.166753,0.03025369,0.05424317,"STK32C","282974","serine/threonine kinase 32C"
"ENSG00000130147",4805.447,-0.0871049,0.04021588,-2.165933,0.03031631,0.05434884,"SH3BP4","23677","SH3 domain binding protein 4"
"ENSG00000127663",1069.116,0.1357143,0.06268417,2.165049,0.0303839,0.05446337,"KDM4B","23030","lysine demethylase 4B"
"ENSG00000048405",340.7988,0.222113,0.102606,2.164718,0.03040932,0.05450231,"ZNF800","168850","zinc finger protein 800"
"ENSG00000241978",54.26581,-0.5243617,0.2422696,-2.164372,0.03043578,0.05454312,"PALM2AKAP2","445815","PALM2 and AKAP2 fusion"
"ENSG00000091127",254.1686,-0.2620483,0.1211309,-2.163348,0.03051441,0.05467737,"PUS7","54517","pseudouridine synthase 7"
"ENSG00000120832",39.06008,-0.6189204,0.2861262,-2.163103,0.03053326,0.05470449,"MTERF2","80298","mitochondrial transcription termination factor 2"
"ENSG00000134186",761.6446,0.1552655,0.07179861,2.162513,0.03057862,0.05477486,"PRPF38B","55119","pre-mRNA processing factor 38B"
"ENSG00000144935",166.3747,-0.3039901,0.1405737,-2.162496,0.03057996,0.05477486,"TRPC1","7220","transient receptor potential cation channel subfamily C member 1"
"ENSG00000185515",348.8495,-0.2395661,0.1108421,-2.161327,0.0306701,0.05492963,"BRCC3","79184","BRCA1/BRCA2-containing complex subunit 3"
"ENSG00000151746",581.4708,0.1757371,0.08131346,2.16123,0.03067758,0.05493635,"BICD1","636","BICD cargo adaptor 1"
"ENSG00000196290",209.6392,-0.2787974,0.1290345,-2.160643,0.03072293,0.05501089,"NIF3L1","60491","NGG1 interacting factor 3 like 1"
"ENSG00000101104",118.018,0.3658551,0.1693312,2.160589,0.0307271,0.05501166,"PABPC1L","80336","poly(A) binding protein cytoplasmic 1 like"
"ENSG00000163156",357.8203,0.2354596,0.1089901,2.160377,0.03074351,0.05503436,"SCNM1","79005","sodium channel modifier 1"
